Date_Confirmed,Region,total,daily
2020-04-23,India,18679.0,1378.0
2020-04-23,Australia,827.0,4.0
2020-04-23,Mexico,9012.0,762.0
2020-04-24,US,814693.0,29328.0
2020-04-24,United Kingdom,11832.0,453.0
2020-04-24,Switzerland,28085.0,228.0
2020-04-24,"Korea, South",10684.0,12.0
2020-04-24,Italy,184339.0,2937.0
2020-04-24,India,20133.0,1454.0
2020-04-24,Australia,829.0,3.0
2020-04-24,Mexico,9869.0,857.0
2020-04-25,US,844059.0,29366.0
2020-04-25,United Kingdom,12277.0,445.0
2020-04-25,Switzerland,28297.0,213.0
2020-04-25,"Korea, South",10695.0,11.0
2020-04-25,Italy,187115.0,2775.0
2020-04-25,India,21642.0,1509.0
2020-04-25,Australia,832.0,2.0
2020-04-25,Mexico,10775.0,906.0
2020-04-26,US,873627.0,29568.0
2020-04-26,United Kingdom,12703.0,427.0
2020-04-26,Switzerland,28486.0,189.0
2020-04-26,"Korea, South",10706.0,11.0
2020-04-26,Italy,189786.0,2672.0
2020-04-26,India,23110.0,1468.0
2020-04-26,Australia,834.0,2.0
2020-04-26,Mexico,11692.0,917.0
2020-04-27,US,902697.0,29070.0
2020-04-27,United Kingdom,13125.0,422.0
2020-04-27,Switzerland,28660.0,174.0
2020-04-27,"Korea, South",10717.0,11.0
2020-04-27,Italy,192384.0,2598.0
2020-04-27,India,24669.0,1559.0
2020-04-27,Australia,835.0,2.0
2020-04-27,Mexico,12657.0,965.0
2020-04-28,US,931371.0,28674.0
2020-04-28,United Kingdom,13543.0,418.0
2020-04-28,Switzerland,28832.0,172.0
2020-04-28,"Korea, South",10728.0,11.0
2020-04-28,Italy,194891.0,2507.0
2020-04-28,India,26275.0,1606.0
2020-04-28,Australia,837.0,2.0
2020-04-28,Mexico,13693.0,1036.0
2020-04-29,US,959879.0,28508.0
2020-04-29,United Kingdom,13956.0,413.0
2020-04-29,Switzerland,28995.0,163.0
2020-04-29,"Korea, South",10739.0,10.0
2020-04-29,Italy,197215.0,2323.0
2020-04-29,India,27945.0,1670.0
2020-04-29,Australia,839.0,2.0
2020-04-29,Mexico,14729.0,1036.0
2020-04-30,US,988487.0,28608.0
2020-04-30,United Kingdom,14388.0,432.0
2020-04-30,Switzerland,29150.0,156.0
2020-04-30,"Korea, South",10748.0,9.0
2020-04-30,Italy,199428.0,2213.0
2020-04-30,India,29629.0,1684.0
2020-04-30,Australia,841.0,2.0
2020-04-30,Mexico,15814.0,1084.0
2020-05-01,US,1016787.0,28300.0
2020-05-01,United Kingdom,14830.0,442.0
2020-05-01,Switzerland,29297.0,147.0
2020-05-01,"Korea, South",10757.0,9.0
2020-05-01,Italy,201490.0,2062.0
2020-05-01,India,31447.0,1818.0
2020-05-01,Australia,842.0,2.0
2020-05-01,Mexico,16937.0,1124.0
2020-05-02,US,1044557.0,27769.0
2020-05-02,United Kingdom,15271.0,441.0
2020-05-02,Switzerland,29429.0,132.0
2020-05-02,"Korea, South",10766.0,9.0
2020-05-02,Italy,203486.0,1997.0
2020-05-02,India,33364.0,1917.0
2020-05-02,Australia,844.0,2.0
2020-05-02,Mexico,18115.0,1178.0
2020-05-03,US,1072022.0,27465.0
2020-05-03,United Kingdom,15710.0,439.0
2020-05-03,Switzerland,29550.0,121.0
2020-05-03,"Korea, South",10775.0,9.0
2020-05-03,Italy,205349.0,1863.0
2020-05-03,India,35452.0,2088.0
2020-05-03,Australia,846.0,2.0
2020-05-03,Mexico,19372.0,1256.0
2020-05-04,US,1099476.0,27454.0
2020-05-04,United Kingdom,16145.0,435.0
2020-05-04,Switzerland,29666.0,117.0
2020-05-04,"Korea, South",10783.0,7.0
2020-05-04,Italy,207139.0,1789.0
2020-05-04,India,37878.0,2427.0
2020-05-04,Australia,848.0,2.0
2020-05-04,Mexico,20711.0,1339.0
2020-05-05,US,1126871.0,27396.0
2020-05-05,United Kingdom,16585.0,440.0
2020-05-05,Switzerland,29773.0,106.0
2020-05-05,"Korea, South",10789.0,6.0
2020-05-05,Italy,208783.0,1644.0
2020-05-05,India,40460.0,2582.0
2020-05-05,Australia,851.0,2.0
2020-05-05,Mexico,22036.0,1325.0
2020-05-06,US,1153932.0,27060.0
2020-05-06,United Kingdom,17051.0,466.0
2020-05-06,Switzerland,29866.0,93.0
2020-05-06,"Korea, South",10795.0,6.0
2020-05-06,Italy,210335.0,1552.0
2020-05-06,India,43307.0,2846.0
2020-05-06,Australia,853.0,3.0
2020-05-06,Mexico,23441.0,1405.0
2020-05-07,US,1180731.0,26800.0
2020-05-07,United Kingdom,17512.0,461.0
2020-05-07,Switzerland,29943.0,77.0
2020-05-07,"Korea, South",10802.0,7.0
2020-05-07,Italy,211820.0,1485.0
2020-05-07,India,46377.0,3070.0
2020-05-07,Australia,856.0,3.0
2020-05-07,Mexico,24925.0,1485.0
2020-05-08,US,1206513.0,25781.0
2020-05-08,United Kingdom,17953.0,441.0
2020-05-08,Switzerland,30015.0,72.0
2020-05-08,"Korea, South",10811.0,9.0
2020-05-08,Italy,213214.0,1394.0
2020-05-08,India,49582.0,3205.0
2020-05-08,Australia,858.0,3.0
2020-05-08,Mexico,26466.0,1540.0
2020-05-09,US,1231800.0,25287.0
2020-05-09,United Kingdom,18382.0,429.0
2020-05-09,Switzerland,30077.0,62.0
2020-05-09,"Korea, South",10822.0,12.0
2020-05-09,Italy,214491.0,1277.0
2020-05-09,India,52883.0,3301.0
2020-05-09,Australia,861.0,2.0
2020-05-09,Mexico,28090.0,1625.0
2020-05-10,US,1256260.0,24460.0
2020-05-10,United Kingdom,18805.0,423.0
2020-05-10,Switzerland,30134.0,57.0
2020-05-10,"Korea, South",10838.0,15.0
2020-05-10,Italy,215684.0,1193.0
2020-05-10,India,56406.0,3522.0
2020-05-10,Australia,863.0,2.0
2020-05-10,Mexico,29741.0,1650.0
2020-05-11,US,1280189.0,23929.0
2020-05-11,United Kingdom,19227.0,422.0
2020-05-11,Switzerland,30186.0,52.0
2020-05-11,"Korea, South",10857.0,19.0
2020-05-11,Italy,216809.0,1125.0
2020-05-11,India,59881.0,3476.0
2020-05-11,Australia,865.0,2.0
2020-05-11,Mexico,31372.0,1632.0
2020-05-12,US,1303764.0,23575.0
2020-05-12,United Kingdom,19637.0,409.0
2020-05-12,Switzerland,30239.0,53.0
2020-05-12,"Korea, South",10879.0,22.0
2020-05-12,Italy,217981.0,1172.0
2020-05-12,India,63437.0,3556.0
2020-05-12,Australia,867.0,2.0
2020-05-12,Mexico,33129.0,1757.0
2020-05-13,US,1326775.0,23011.0
2020-05-13,United Kingdom,20008.0,372.0
2020-05-13,Switzerland,30289.0,50.0
2020-05-13,"Korea, South",10905.0,26.0
2020-05-13,Italy,219074.0,1092.0
2020-05-13,India,67019.0,3581.0
2020-05-13,Australia,869.0,2.0
2020-05-13,Mexico,34922.0,1793.0
2020-05-14,US,1349739.0,22964.0
2020-05-14,United Kingdom,20352.0,344.0
2020-05-14,Switzerland,30338.0,48.0
2020-05-14,"Korea, South",10933.0,28.0
2020-05-14,Italy,220108.0,1034.0
2020-05-14,India,70682.0,3664.0
2020-05-14,Australia,871.0,2.0
2020-05-14,Mexico,36777.0,1854.0
2020-05-15,US,1372439.0,22699.0
2020-05-15,United Kingdom,20682.0,330.0
2020-05-15,Switzerland,30381.0,44.0
2020-05-15,"Korea, South",10961.0,28.0
2020-05-15,Italy,221065.0,957.0
2020-05-15,India,74409.0,3727.0
2020-05-15,Australia,873.0,2.0
2020-05-15,Mexico,38707.0,1930.0
2020-05-16,US,1395049.0,22610.0
2020-05-16,United Kingdom,21006.0,324.0
2020-05-16,Switzerland,30427.0,46.0
2020-05-16,"Korea, South",10986.0,25.0
2020-05-16,Italy,221992.0,927.0
2020-05-16,India,78386.0,3977.0
2020-05-16,Australia,874.0,2.0
2020-05-16,Mexico,40661.0,1955.0
2020-05-17,US,1417548.0,22500.0
2020-05-17,United Kingdom,21324.0,319.0
2020-05-17,Switzerland,30468.0,40.0
2020-05-17,"Korea, South",11008.0,22.0
2020-05-17,Italy,222901.0,909.0
2020-05-17,India,82463.0,4077.0
2020-05-17,Australia,876.0,2.0
2020-05-17,Mexico,42690.0,2028.0
2020-05-18,US,1440466.0,22918.0
2020-05-18,United Kingdom,21628.0,304.0
2020-05-18,Switzerland,30504.0,36.0
2020-05-18,"Korea, South",11029.0,20.0
2020-05-18,Italy,223769.0,867.0
2020-05-18,India,86686.0,4223.0
2020-05-18,Australia,878.0,2.0
2020-05-18,Mexico,44876.0,2187.0
2020-05-19,US,1463208.0,22742.0
2020-05-19,United Kingdom,21919.0,291.0
2020-05-19,Switzerland,30538.0,34.0
2020-05-19,"Korea, South",11050.0,21.0
2020-05-19,Italy,224552.0,783.0
2020-05-19,India,91284.0,4598.0
2020-05-19,Australia,880.0,2.0
2020-05-19,Mexico,47165.0,2289.0
2020-05-20,US,1486272.0,23064.0
2020-05-20,United Kingdom,22161.0,242.0
2020-05-20,Switzerland,30573.0,35.0
2020-05-20,"Korea, South",11069.0,19.0
2020-05-20,Italy,225304.0,751.0
2020-05-20,India,96137.0,4853.0
2020-05-20,Australia,882.0,2.0
2020-05-20,Mexico,49509.0,2344.0
2020-05-21,US,1509040.0,22768.0
2020-05-21,United Kingdom,22392.0,231.0
2020-05-21,Switzerland,30606.0,33.0
2020-05-21,"Korea, South",11086.0,18.0
2020-05-21,Italy,226005.0,701.0
2020-05-21,India,101312.0,5176.0
2020-05-21,Australia,883.0,1.0
2020-05-21,Mexico,51934.0,2425.0
2020-05-22,US,1531627.0,22588.0
2020-05-22,United Kingdom,22620.0,228.0
2020-05-22,Switzerland,30633.0,28.0
2020-05-22,"Korea, South",11105.0,18.0
2020-05-22,Italy,226687.0,682.0
2020-05-22,India,106885.0,5573.0
2020-05-22,Australia,884.0,1.0
2020-05-22,Mexico,54433.0,2499.0
2020-05-23,US,1553740.0,22113.0
2020-05-23,United Kingdom,22841.0,221.0
2020-05-23,Switzerland,30655.0,22.0
2020-05-23,"Korea, South",11125.0,20.0
2020-05-23,Italy,227339.0,652.0
2020-05-23,India,112710.0,5825.0
2020-05-23,Australia,885.0,1.0
2020-05-23,Mexico,57106.0,2673.0
2020-05-24,US,1576096.0,22356.0
2020-05-24,United Kingdom,23048.0,207.0
2020-05-24,Switzerland,30676.0,21.0
2020-05-24,"Korea, South",11145.0,20.0
2020-05-24,Italy,227971.0,632.0
2020-05-24,India,118830.0,6120.0
2020-05-24,Australia,886.0,1.0
2020-05-24,Mexico,59878.0,2772.0
2020-05-25,US,1598095.0,21999.0
2020-05-25,United Kingdom,23240.0,193.0
2020-05-25,Switzerland,30698.0,21.0
2020-05-25,"Korea, South",11166.0,21.0
2020-05-25,Italy,228581.0,610.0
2020-05-25,India,125205.0,6375.0
2020-05-25,Australia,887.0,1.0
2020-05-25,Mexico,62659.0,2782.0
2020-05-26,US,1619859.0,21764.0
2020-05-26,United Kingdom,23454.0,214.0
2020-05-26,Switzerland,30718.0,20.0
2020-05-26,"Korea, South",11188.0,22.0
2020-05-26,Italy,229132.0,551.0
2020-05-26,India,131536.0,6331.0
2020-05-26,Australia,889.0,1.0
2020-05-26,Mexico,65547.0,2888.0
2020-05-27,US,1640905.0,21046.0
2020-05-27,United Kingdom,23701.0,247.0
2020-05-27,Switzerland,30735.0,17.0
2020-05-27,"Korea, South",11220.0,32.0
2020-05-27,Italy,229672.0,539.0
2020-05-27,India,138115.0,6580.0
2020-05-27,Australia,890.0,1.0
2020-05-27,Mexico,68608.0,3061.0
2020-05-28,US,1661563.0,20658.0
2020-05-28,United Kingdom,23938.0,237.0
2020-05-28,Switzerland,30750.0,15.0
2020-05-28,"Korea, South",11257.0,37.0
2020-05-28,Italy,230204.0,532.0
2020-05-28,India,144853.0,6737.0
2020-05-28,Australia,891.0,1.0
2020-05-28,Mexico,71727.0,3119.0
2020-05-29,US,1682289.0,20726.0
2020-05-29,United Kingdom,24160.0,222.0
2020-05-29,Switzerland,30767.0,17.0
2020-05-29,"Korea, South",11296.0,39.0
2020-05-29,Italy,230717.0,513.0
2020-05-29,India,151809.0,6957.0
2020-05-29,Australia,893.0,2.0
2020-05-29,Mexico,74884.0,3157.0
2020-05-30,US,1703368.0,21079.0
2020-05-30,United Kingdom,24364.0,204.0
2020-05-30,Switzerland,30784.0,17.0
2020-05-30,"Korea, South",11336.0,40.0
2020-05-30,Italy,231193.0,477.0
2020-05-30,India,159010.0,7201.0
2020-05-30,Australia,894.0,1.0
2020-05-30,Mexico,77978.0,3094.0
2020-05-31,US,1724357.0,20989.0
2020-05-31,United Kingdom,24562.0,198.0
2020-05-31,Switzerland,30802.0,18.0
2020-05-31,"Korea, South",11378.0,42.0
2020-05-31,Italy,231642.0,448.0
2020-05-31,India,166449.0,7439.0
2020-05-31,Australia,896.0,2.0
2020-05-31,Mexico,81127.0,3149.0
2020-06-01,US,1745603.0,21245.0
2020-06-01,United Kingdom,24759.0,197.0
2020-06-01,Switzerland,30820.0,18.0
2020-06-01,"Korea, South",11423.0,45.0
2020-06-01,Italy,232076.0,434.0
2020-06-01,India,174080.0,7631.0
2020-06-01,Australia,897.0,2.0
2020-06-01,Mexico,84317.0,3190.0
2020-06-02,US,1767161.0,21558.0
2020-06-02,United Kingdom,24925.0,166.0
2020-06-02,Switzerland,30836.0,16.0
2020-06-02,"Korea, South",11470.0,46.0
2020-06-02,Italy,232499.0,423.0
2020-06-02,India,182137.0,8057.0
2020-06-02,Australia,899.0,2.0
2020-06-02,Mexico,87570.0,3252.0
